0 0
1 20
2 23
3 13
4 27
5 16
6 19
7 17
8 15
9 18
10 16
11 20
12 12
13 28
14 21
15 14
16 13
17 23
18 18
19 18
20 17
21 18
22 17
23 25
24 19
25 13
26 29
27 23
28 4
29 0
30 0
31 0
32 1
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
50 0
51 0
52 0
53 0
54 0
55 0
56 0
57 0
58 0
59 0
60 0
61 0
62 0
63 0
